iteration,graph,exploitability,init_tid,total_time
0,Graf1,1.1852938577202647,0.0010609626770019531,0.20582222938537598
1000,Graf1,0.13539541382986614,0.0010609626770019531,145.66847252845764
2000,Graf1,0.06914632635417028,0.0010609626770019531,285.2602770328522
3000,Graf1,0.04505578377470221,0.0010609626770019531,411.68359184265137
4000,Graf1,0.055362249438588085,0.0010609626770019531,537.8850479125977
5000,Graf1,0.04526161015873159,0.0010609626770019531,682.4448554515839
6000,Graf1,0.03678092523770354,0.0010609626770019531,830.8159091472626
7000,Graf1,0.05434013014474148,0.0010609626770019531,940.4573125839233
8000,Graf1,0.046362021200593795,0.0010609626770019531,1051.8702504634857
9000,Graf1,0.043422609951388635,0.0010609626770019531,1159.3175973892212
10000,Graf1,0.04765010497537853,0.0010609626770019531,1257.0378835201263
11000,Graf1,0.03403857353027234,0.0010609626770019531,1363.0500710010529
12000,Graf1,0.047227653179553575,0.0010609626770019531,1471.3182051181793
13000,Graf1,0.04509864862515656,0.0010609626770019531,1600.104335784912
14000,Graf1,0.03517574953623981,0.0010609626770019531,1703.680102109909
15000,Graf1,0.02387022957148438,0.0010609626770019531,1791.5276441574097
16000,Graf1,0.03542371147016077,0.0010609626770019531,1904.2320194244385
17000,Graf1,0.02579083395029763,0.0010609626770019531,2012.4311306476593
18000,Graf1,0.025560020374610082,0.0010609626770019531,2103.1905422210693
19000,Graf1,0.04038132069064526,0.0010609626770019531,2213.9752910137177
20000,Graf1,0.025851883140678322,0.0010609626770019531,2329.0391051769257
21000,Graf1,0.02355569522313028,0.0010609626770019531,2425.992946624756
22000,Graf1,0.033090862620957506,0.0010609626770019531,2528.5694766044617
23000,Graf1,0.02515479080643024,0.0010609626770019531,2635.5949125289917
24000,Graf1,0.021539427551205304,0.0010609626770019531,2736.542984485626
25000,Graf1,0.03150553832790376,0.0010609626770019531,2822.712713241577
26000,Graf1,0.023393298364683346,0.0010609626770019531,2929.836933851242
27000,Graf1,0.023346775770227923,0.0010609626770019531,3038.1703746318817
28000,Graf1,0.028483410034878587,0.0010609626770019531,3135.0819475650787
29000,Graf1,0.02127723758067812,0.0010609626770019531,3233.3612711429596
30000,Graf1,0.02566506692188958,0.0010609626770019531,3331.2920575141907
31000,Graf1,0.02745374506752407,0.0010609626770019531,3422.2910706996918
32000,Graf1,0.024845834207371242,0.0010609626770019531,3514.1424536705017
33000,Graf1,0.023558479674923305,0.0010609626770019531,3606.457348585129
34000,Graf1,0.015454695976362176,0.0010609626770019531,3696.56396651268
