iteration,graph,exploitability,init_tid,total_time
0,Graf1,1.5058454283646034,0.00013017654418945312,0.19211745262145996
1000,Graf1,0.15157090574980472,0.00013017654418945312,139.18072533607483
2000,Graf1,0.10848400324758217,0.00013017654418945312,272.11876940727234
3000,Graf1,0.08836881552068754,0.00013017654418945312,418.16146445274353
4000,Graf1,0.08110029047502865,0.00013017654418945312,545.1807215213776
5000,Graf1,0.05224448293782735,0.00013017654418945312,686.027834892273
6000,Graf1,0.04556721317119944,0.00013017654418945312,813.7637460231781
7000,Graf1,0.0522068214910546,0.00013017654418945312,919.0254480838776
8000,Graf1,0.051202826809474855,0.00013017654418945312,1016.6821646690369
9000,Graf1,0.051246487616528336,0.00013017654418945312,1114.8309276103973
10000,Graf1,0.045798960226866026,0.00013017654418945312,1213.1615982055664
11000,Graf1,0.03667748810653382,0.00013017654418945312,1309.8403489589691
12000,Graf1,0.049231484836570416,0.00013017654418945312,1404.1607677936554
13000,Graf1,0.03166292412259436,0.00013017654418945312,1503.0108790397644
14000,Graf1,0.031915743685861364,0.00013017654418945312,1606.9389839172363
15000,Graf1,0.03837125897825372,0.00013017654418945312,1711.426786661148
16000,Graf1,0.037959313629544966,0.00013017654418945312,1804.3318095207214
17000,Graf1,0.03628129976587818,0.00013017654418945312,1914.6108911037445
18000,Graf1,0.03562429508813675,0.00013017654418945312,2012.202630519867
19000,Graf1,0.0327837543308197,0.00013017654418945312,2113.701832294464
20000,Graf1,0.0333285007839661,0.00013017654418945312,2213.2935326099396
21000,Graf1,0.029761927772621655,0.00013017654418945312,2311.661605834961
22000,Graf1,0.022283968551061795,0.00013017654418945312,2417.748767375946
23000,Graf1,0.025940680040743624,0.00013017654418945312,2534.2095398902893
24000,Graf1,0.03929525168715714,0.00013017654418945312,2626.4685621261597
25000,Graf1,0.02873003900604071,0.00013017654418945312,2731.6102678775787
26000,Graf1,0.031960778022366965,0.00013017654418945312,2843.1592931747437
27000,Graf1,0.029079320032234846,0.00013017654418945312,2957.027562379837
28000,Graf1,0.025834073011508973,0.00013017654418945312,3052.977665901184
29000,Graf1,0.0248092240161078,0.00013017654418945312,3148.490866422653
30000,Graf1,0.02653843890951252,0.00013017654418945312,3261.968193054199
31000,Graf1,0.024443467826830212,0.00013017654418945312,3376.632176876068
32000,Graf1,0.02358683683777507,0.00013017654418945312,3479.3863446712494
33000,Graf1,0.021880769702387004,0.00013017654418945312,3570.6653435230255
34000,Graf1,0.019763236531576744,0.00013017654418945312,3662.456603527069
